Date,Price,Stock
2012-05-14,614.042,AAPL
2012-05-11,623.3810000000001,AAPL
2012-05-10,627.572,AAPL
2012-05-09,626.098,AAPL
2012-05-08,624.998,AAPL
2012-05-07,626.4280000000001,AAPL
2012-05-04,621.7750000000001,AAPL
2012-05-03,640.0020000000001,AAPL
2012-05-02,644.5780000000001,AAPL
2012-05-01,640.3430000000001,AAPL
2012-04-30,642.378,AAPL
2012-04-27,663.3000000000001,AAPL
2012-04-26,668.4700000000001,AAPL
2012-04-25,671.0,AAPL
2012-04-24,616.308,AAPL
2012-04-23,628.8700000000001,AAPL
2012-04-20,630.278,AAPL
2012-04-19,646.1840000000001,AAPL
2012-04-18,669.1740000000001,AAPL
2012-04-17,670.6700000000001,AAPL
2012-04-16,638.143,AAPL
2012-04-13,665.753,AAPL
2012-04-12,685.047,AAPL
2012-04-11,688.82,AAPL
2012-04-10,691.2840000000001,AAPL
2012-04-09,699.8530000000001,AAPL
2012-04-05,697.048,AAPL
2012-04-04,686.741,AAPL
2012-04-03,692.2520000000001,AAPL
2012-04-02,680.493,AAPL
2012-03-30,659.505,AAPL
2012-03-29,670.8460000000001,AAPL
2012-03-28,679.3820000000001,AAPL
2012-03-27,675.9280000000001,AAPL
2012-03-26,667.6780000000001,AAPL
2012-03-23,655.655,AAPL
2012-03-22,659.2740000000001,AAPL
2012-03-21,662.75,AAPL
2012-03-20,666.556,AAPL
2012-03-19,661.21,AAPL
2012-03-16,644.1270000000001,AAPL
2012-03-15,644.116,AAPL
2012-03-14,648.5380000000001,AAPL
2012-03-13,624.9100000000001,AAPL
2012-03-12,607.2,AAPL
2012-03-09,599.687,AAPL
2012-03-08,596.1890000000001,AAPL
2012-03-07,583.7590000000001,AAPL
2012-03-06,583.2860000000001,AAPL
2012-03-05,586.476,AAPL
2012-03-02,599.698,AAPL
2012-03-01,598.917,AAPL
2012-02-29,596.6840000000001,AAPL
2012-02-28,588.951,AAPL
2012-02-27,578.336,AAPL
2012-02-24,574.6510000000001,AAPL
2012-02-23,568.029,AAPL
2012-02-22,564.344,AAPL
2012-02-21,566.335,AAPL
2012-02-17,552.332,AAPL
2012-02-16,552.431,AAPL
2012-02-15,547.437,AAPL
2012-02-14,560.4060000000001,AAPL
2012-02-13,552.86,AAPL
2012-02-10,542.7620000000001,AAPL
2012-02-09,542.4870000000001,AAPL
2012-02-08,524.3480000000001,AAPL
2012-02-07,515.7130000000001,AAPL
2012-02-06,510.3670000000001,AAPL
2012-02-03,505.648,AAPL
2012-02-02,500.63200000000006,AAPL
2012-02-01,501.809,AAPL
2012-01-31,502.12800000000004,AAPL
2012-01-30,498.31100000000004,AAPL
2012-01-27,492.008,AAPL
2012-01-26,489.093,AAPL
2012-01-25,491.3260000000001,AAPL
2012-01-24,462.4510000000001,AAPL
2012-01-23,470.1499,AAPL
2012-01-20,462.33000000000004,AAPL
2012-01-19,470.52500000000003,AAPL
2012-01-18,472.0210000000001,AAPL
2012-01-17,467.17,AAPL
2012-01-13,461.79100000000005,AAPL
2012-01-12,463.529,AAPL
2012-01-11,464.80500000000006,AAPL
2012-01-10,465.564,AAPL
2012-01-09,463.9030000000001,AAPL
2012-01-06,464.64,AAPL
2012-01-05,459.833,AAPL
2012-01-04,454.78400000000005,AAPL
2012-01-03,452.35300000000007,AAPL
2011-12-30,445.50000000000006,AAPL
2011-12-29,445.63200000000006,AAPL
2011-12-28,442.904,AAPL
2011-12-27,447.183,AAPL
2011-12-23,443.663,AAPL
2011-12-22,438.40500000000003,AAPL
2011-12-21,436.08950000000004,AAPL
2011-12-20,435.545,AAPL
2011-12-19,420.431,AAPL
2011-12-16,419.122,AAPL
2011-12-15,416.834,AAPL
2011-12-14,418.209,AAPL
2011-12-13,427.69100000000003,AAPL
2011-12-12,431.024,AAPL
2011-12-09,432.982,AAPL
2011-12-08,429.72600000000006,AAPL
2011-12-07,427.999,AAPL
2011-12-06,430.045,AAPL
2011-12-05,432.31100000000004,AAPL
2011-12-02,428.67,AAPL
2011-12-01,426.72300000000007,AAPL
2011-11-30,420.42,AAPL
2011-11-29,410.52000000000004,AAPL
2011-11-28,413.732,AAPL
2011-11-25,399.927,AAPL
2011-11-23,403.689,AAPL
2011-11-22,414.161,AAPL
2011-11-21,405.911,AAPL
2011-11-18,412.434,AAPL
2011-11-17,415.15100000000007,AAPL
2011-11-16,423.247,AAPL
2011-11-15,427.713,AAPL
2011-11-14,417.18600000000004,AAPL
2011-11-11,423.08200000000005,AAPL
2011-11-10,423.7420000000001,AAPL
2011-11-09,434.808,AAPL
2011-11-08,446.85300000000007,AAPL
2011-11-07,439.70300000000003,AAPL
2011-11-04,440.26400000000007,AAPL
2011-11-03,443.377,AAPL
2011-11-02,437.15100000000007,AAPL
2011-11-01,436.161,AAPL
2011-10-31,445.258,AAPL
2011-10-28,445.44500000000005,AAPL
2011-10-27,445.15900000000005,AAPL
2011-10-26,440.6600000000001,AAPL
2011-10-25,437.547,AAPL
2011-10-24,446.34700000000004,AAPL
2011-10-21,432.15700000000004,AAPL
2011-10-20,434.84100000000007,AAPL
2011-10-19,438.482,AAPL
2011-10-18,464.46400000000006,AAPL
2011-10-17,461.98900000000003,AAPL
2011-10-14,464.20000000000005,AAPL
2011-10-13,449.273,AAPL
2011-10-12,442.40900000000005,AAPL
2011-10-11,440.3190000000001,AAPL
2011-10-10,427.69100000000003,AAPL
2011-10-07,406.78000000000003,AAPL
2011-10-06,415.107,AAPL
2011-10-05,416.07500000000005,AAPL
2011-10-04,409.75000000000006,AAPL
2011-10-03,412.06000000000006,AAPL
2011-09-30,419.452,AAPL
2011-09-29,429.627,AAPL
2011-09-28,436.711,AAPL
2011-09-27,439.18600000000004,AAPL
2011-09-26,443.4870000000001,AAPL
2011-09-23,444.7300000000001,AAPL
2011-09-22,442.002,AAPL
2011-09-21,453.35400000000004,AAPL
2011-09-20,454.795,AAPL
2011-09-19,452.793,AAPL
2011-09-16,440.55,AAPL
2011-09-15,432.25600000000003,AAPL
2011-09-14,428.2300000000001,AAPL
2011-09-13,423.08200000000005,AAPL
2011-09-12,417.934,AAPL
2011-09-09,415.22800000000007,AAPL
2011-09-08,422.55400000000003,AAPL
2011-09-07,422.32300000000004,AAPL
2011-09-06,417.71400000000006,AAPL
2011-09-02,411.45500000000004,AAPL
2011-09-01,419.133,AAPL
2011-08-31,423.31300000000005,AAPL
2011-08-30,428.98900000000003,AAPL
2011-08-29,428.96700000000004,AAPL
2011-08-26,421.938,AAPL
2011-08-25,411.09200000000004,AAPL
2011-08-24,413.79800000000006,AAPL
2011-08-23,410.96000000000004,AAPL
2011-08-22,392.084,AAPL
2011-08-19,391.633,AAPL
2011-08-18,402.65500000000003,AAPL
2011-08-17,418.48400000000004,AAPL
2011-08-16,418.5280000000001,AAPL
2011-08-15,421.75100000000003,AAPL
2011-08-12,414.689,AAPL
2011-08-11,411.07,AAPL
2011-08-10,400.059,AAPL
2011-08-09,411.411,AAPL
2011-08-08,388.531,AAPL
2011-08-05,410.982,AAPL
2011-08-04,415.107,AAPL
2011-08-03,431.82700000000006,AAPL
2011-08-02,427.80100000000004,AAPL
2011-08-01,436.425,AAPL
2011-07-29,429.5280000000001,AAPL
2011-07-28,431.002,AAPL
2011-07-27,431.849,AAPL
2011-07-26,443.7510000000001,AAPL
2011-07-25,438.35,AAPL
2011-07-22,432.63000000000005,AAPL
2011-07-21,426.01900000000006,AAPL
2011-07-20,425.59000000000003,AAPL
2011-07-19,414.5350000000001,AAPL
2011-07-18,411.18000000000006,AAPL
2011-07-15,401.41200000000003,AAPL
2011-07-14,393.547,AAPL
2011-07-13,393.822,AAPL
2011-07-12,389.12500000000006,AAPL
2011-07-11,389.40000000000003,AAPL
2011-07-08,395.681,AAPL
2011-07-07,392.92,AAPL
2011-07-06,386.93600000000004,AAPL
2011-07-05,384.37300000000005,AAPL
2011-07-01,377.586,AAPL
2011-06-30,369.237,AAPL
2011-06-29,367.4440000000001,AAPL
2011-06-28,368.786,AAPL
2011-06-27,365.244,AAPL
2011-06-24,358.98500000000007,AAPL
2011-06-23,364.35300000000007,AAPL
2011-06-22,354.87100000000004,AAPL
2011-06-21,357.83000000000004,AAPL
2011-06-20,346.85200000000003,AAPL
2011-06-17,352.286,AAPL
2011-06-16,357.67600000000004,AAPL
2011-06-15,359.425,AAPL
2011-06-14,365.684,AAPL
2011-06-13,359.26000000000005,AAPL
2011-06-10,358.49,AAPL
2011-06-09,364.63900000000007,AAPL
2011-06-08,365.46400000000006,AAPL
2011-06-07,365.244,AAPL
2011-06-06,371.84400000000005,AAPL
2011-06-03,377.78400000000005,AAPL
2011-06-02,380.7122,AAPL
2011-06-01,380.06100000000004,AAPL
2011-05-31,382.613,AAPL
2011-05-27,371.15100000000007,AAPL
2011-05-26,368.50000000000006,AAPL
2011-05-25,370.458,AAPL
2011-05-24,365.40900000000005,AAPL
2011-05-23,367.84000000000003,AAPL
2011-05-20,368.7420000000001,AAPL
2011-05-19,374.583,AAPL
2011-05-18,373.857,AAPL
2011-05-17,369.754,AAPL
2011-05-16,366.63000000000005,AAPL
2011-05-13,374.55,AAPL
2011-05-12,381.22700000000003,AAPL
2011-05-11,381.95300000000003,AAPL
2011-05-10,384.39500000000004,AAPL
2011-05-09,382.36000000000007,AAPL
2011-05-06,381.3260000000001,AAPL
2011-05-05,381.425,AAPL
2011-05-04,384.52700000000004,AAPL
2011-05-03,383.02000000000004,AAPL
2011-05-02,380.908,AAPL
2011-04-29,385.14300000000003,AAPL
2011-04-28,381.425,AAPL
2011-04-27,385.165,AAPL
2011-04-26,385.46200000000005,AAPL
2011-04-25,388.3099,AAPL
2011-04-21,385.76560000000006,AAPL
2011-04-20,376.65100000000007,AAPL
2011-04-19,371.6460000000001,AAPL
2011-04-18,365.0350000000001,AAPL
2011-04-15,360.206,AAPL
2011-04-14,365.66200000000003,AAPL
2011-04-13,369.74300000000005,AAPL
2011-04-12,365.64,AAPL
2011-04-11,363.88000000000005,AAPL
2011-04-08,368.56600000000003,AAPL
2011-04-07,371.88800000000003,AAPL
2011-04-06,371.84400000000005,AAPL
2011-04-05,372.779,AAPL
2011-04-04,375.309,AAPL
2011-04-01,379.016,AAPL
2011-03-31,383.35825,AAPL
2011-03-30,383.49300000000005,AAPL
2011-03-29,386.056,AAPL
2011-03-28,385.48400000000004,AAPL
2011-03-25,386.6940000000001,AAPL
2011-03-24,379.46700000000004,AAPL
2011-03-23,373.10900000000004,AAPL
2011-03-22,375.32,AAPL
2011-03-21,373.23,AAPL
2011-03-18,363.737,AAPL
2011-03-17,368.10400000000004,AAPL
2011-03-16,363.011,AAPL
2011-03-15,379.973,AAPL
2011-03-14,388.91600000000005,AAPL
2011-03-11,387.189,AAPL
2011-03-10,381.33700000000005,AAPL
2011-03-09,387.71700000000004,AAPL
2011-03-08,391.336,AAPL
2011-03-07,390.8960000000001,AAPL
2011-03-04,396.00000000000006,AAPL
2011-03-03,395.516,AAPL
2011-03-02,387.33200000000005,AAPL
2011-03-01,384.24100000000004,AAPL
2011-02-28,388.531,AAPL
2011-02-25,382.97600000000006,AAPL
2011-02-24,377.168,AAPL
2011-02-23,376.88200000000006,AAPL
2011-02-22,372.47100000000006,AAPL
2011-02-18,385.61600000000004,AAPL
2011-02-17,394.13000000000005,AAPL
2011-02-16,399.44300000000004,AAPL
2011-02-15,395.89,AAPL
2011-02-14,395.098,AAPL
2011-02-11,392.5350000000001,AAPL
2011-02-10,389.994,AAPL
2011-02-09,393.97600000000006,AAPL
2011-02-08,390.72,AAPL
2011-02-07,387.06800000000004,AAPL
2011-02-04,381.15000000000003,AAPL
2011-02-03,377.78400000000005,AAPL
2011-02-02,378.752,AAPL
2011-02-01,379.533,AAPL
2011-01-31,373.252,AAPL
2011-01-28,369.71000000000004,AAPL
2011-01-27,377.531,AAPL
2011-01-26,378.23500000000007,AAPL
2011-01-25,375.54,AAPL
2011-01-24,371.195,AAPL
2011-01-21,359.39200000000005,AAPL
2011-01-20,365.94800000000004,AAPL
2011-01-19,372.724,AAPL
2011-01-18,374.71500000000003,AAPL
2011-01-14,383.32800000000003,AAPL
2011-01-13,380.24800000000005,AAPL
2011-01-12,378.862,AAPL
2011-01-11,375.80400000000003,AAPL
2011-01-10,376.70050000000003,AAPL
2011-01-07,369.732,AAPL
2011-01-06,367.10300000000007,AAPL
2011-01-05,367.40000000000003,AAPL
2011-01-04,364.41900000000004,AAPL
2011-01-03,362.52700000000004,AAPL
2010-12-31,354.81600000000003,AAPL
2010-12-30,356.02600000000007,AAPL
2010-12-29,357.8190000000001,AAPL
2010-12-28,358.01700000000005,AAPL
2010-12-27,357.148,AAPL
2010-12-23,355.96000000000004,AAPL
2010-12-22,357.67600000000004,AAPL
2010-12-21,356.6255,AAPL
2010-12-20,354.431,AAPL
2010-12-17,352.67100000000005,AAPL
2010-12-16,353.37500000000006,AAPL
2010-12-15,352.3960000000001,AAPL
2010-12-14,352.3190000000001,AAPL
2010-12-13,353.83700000000005,AAPL
2010-12-10,352.61600000000004,AAPL
2010-12-09,351.73325,AAPL
2010-12-08,353.11100000000005,AAPL
2010-12-07,350.031,AAPL
2010-12-06,352.165,AAPL
2010-12-03,349.184,AAPL
2010-12-02,349.965,AAPL
2010-12-01,348.04,AAPL
2010-11-30,342.265,AAPL
2010-11-29,348.557,AAPL
2010-11-26,346.5,AAPL
2010-11-24,346.27450000000005,AAPL
2010-11-23,339.60300000000007,AAPL
2010-11-22,344.696,AAPL
2010-11-19,337.403,AAPL
2010-11-18,339.273,AAPL
2010-11-17,330.55,AAPL
2010-11-16,331.749,AAPL
2010-11-15,337.73850000000004,AAPL
2010-11-12,338.83299999999997,AAPL
2010-11-11,348.3205,AAPL
2010-11-10,349.83299999999997,AAPL
2010-11-09,347.688,AAPL
2010-11-08,350.482,AAPL
2010-11-05,348.843,AAPL
2010-11-04,350.097,AAPL
2010-11-03,344.08000000000004,AAPL
2010-11-02,340.29600000000005,AAPL
2010-11-01,334.598,AAPL
2010-10-29,331.07800000000003,AAPL
2010-10-28,335.764,AAPL
2010-10-27,338.613,AAPL
2010-10-26,338.855,AAPL
2010-10-25,339.724,AAPL
2010-10-22,338.21700000000004,AAPL
2010-10-21,340.472,AAPL
2010-10-20,341.58299999999997,AAPL
2010-10-19,340.439,AAPL
2010-10-18,349.8,AAPL
2010-10-15,346.21400000000006,AAPL
2010-10-14,332.54100000000005,AAPL
2010-10-13,330.154,AAPL
2010-10-12,328.39400000000006,AAPL
2010-10-11,324.896,AAPL
2010-10-08,323.47700000000003,AAPL
2010-10-07,318.14200000000005,AAPL
2010-10-06,318.10900000000004,AAPL
2010-10-05,317.834,AAPL
2010-10-04,306.504,AAPL
2010-10-01,310.772,AAPL
2010-09-30,312.125,AAPL
2010-09-29,316.107,AAPL
2010-09-28,315.54600000000005,AAPL
2010-09-27,320.2804,AAPL
2010-09-24,321.552,AAPL
2010-09-23,317.81200000000007,AAPL
2010-09-22,316.52500000000003,AAPL
2010-09-21,312.147,AAPL
2010-09-20,311.55300000000005,AAPL
2010-09-17,302.90700000000004,AAPL
2010-09-16,304.22700000000003,AAPL
2010-09-15,297.2420000000001,AAPL
2010-09-14,294.86600000000004,AAPL
2010-09-13,293.744,AAPL
2010-09-10,289.75100000000003,AAPL
2010-09-09,289.377,AAPL
2010-09-08,289.21200000000005,AAPL
2010-09-07,283.591,AAPL
2010-09-03,284.647,AAPL
2010-09-02,277.387,AAPL
2010-09-01,275.36300000000006,AAPL
2010-08-31,267.41,AAPL
2010-08-30,266.75,AAPL
2010-08-27,265.78200000000004,AAPL
2010-08-26,264.30800000000005,AAPL
2010-08-25,267.17900000000003,AAPL
2010-08-24,263.923,AAPL
2010-08-23,270.38000000000005,AAPL
2010-08-20,274.604,AAPL
2010-08-19,274.868,AAPL
2010-08-18,278.377,AAPL
2010-08-17,277.16700000000003,AAPL
2010-08-16,272.404,AAPL
2010-08-13,274.01,AAPL
2010-08-12,276.969,AAPL
2010-08-11,275.209,AAPL
2010-08-10,285.35100000000006,AAPL
2010-08-09,287.925,AAPL
2010-08-06,286.10010000000005,AAPL
2010-08-05,287.87,AAPL
2010-08-04,289.278,AAPL
2010-08-03,288.12300000000005,AAPL
2010-08-02,288.035,AAPL
2010-07-30,282.975,AAPL
2010-07-29,283.92100000000005,AAPL
2010-07-28,287.056,AAPL
2010-07-27,290.488,AAPL
2010-07-26,285.20799999999997,AAPL
2010-07-23,285.934,AAPL
2010-07-22,284.9264,AAPL
2010-07-21,279.66400000000004,AAPL
2010-07-20,277.079,AAPL
2010-07-19,270.13800000000003,AAPL
2010-07-16,274.89000000000004,AAPL
2010-07-15,276.595,AAPL
2010-07-14,277.9997,AAPL
2010-07-13,276.9778,AAPL
2010-07-12,283.0135000000001,AAPL
2010-07-09,285.58200000000005,AAPL
2010-07-08,283.899,AAPL
2010-07-07,284.53150000000005,AAPL
2010-07-06,273.493,AAPL
2010-07-02,271.634,AAPL
2010-07-01,273.32800000000003,AAPL
2010-06-30,276.68300000000005,AAPL
2010-06-29,281.78700000000003,AAPL
2010-06-28,295.13000000000005,AAPL
2010-06-25,293.37,AAPL
2010-06-24,295.90000000000003,AAPL
2010-06-23,298.06700000000006,AAPL
2010-06-22,301.23500000000007,AAPL
2010-06-21,297.18700000000007,AAPL
2010-06-18,301.48140000000006,AAPL
2010-06-17,299.057,AAPL
2010-06-16,293.975,AAPL
2010-06-15,285.65900000000005,AAPL
2010-06-14,279.708,AAPL
2010-06-11,278.861,AAPL
2010-06-10,275.56100000000004,AAPL
2010-06-09,267.52,AAPL
2010-06-08,274.26300000000003,AAPL
2010-06-07,276.034,AAPL
2010-06-04,281.5615,AAPL
2010-06-03,289.432,AAPL
2010-06-02,290.345,AAPL
2010-06-01,286.913,AAPL
2010-05-28,282.56800000000004,AAPL
2010-05-27,278.685,AAPL
2010-05-26,268.5199,AAPL
2010-05-25,269.742,AAPL
2010-05-24,271.43600000000004,AAPL
2010-05-21,266.552,AAPL
2010-05-20,261.536,AAPL
2010-05-19,273.17400000000004,AAPL
2010-05-18,277.59600000000006,AAPL
2010-05-17,279.642,AAPL
2010-05-14,279.202,AAPL
2010-05-13,284.196,AAPL
2010-05-12,288.299,AAPL
2010-05-11,282.172,AAPL
2010-05-10,279.389,AAPL
2010-05-07,259.446,AAPL
2010-05-06,270.875,AAPL
2010-05-05,281.5835,AAPL
2010-05-04,284.54800000000006,AAPL
2010-05-03,292.98500000000007,AAPL
2010-04-30,287.199,AAPL
2010-04-29,295.504,AAPL
2010-04-28,287.76000000000005,AAPL
2010-04-27,288.244,AAPL
2010-04-26,296.45000000000005,AAPL
2010-04-23,297.913,AAPL
2010-04-22,293.11645,AAPL
2010-04-21,285.14200000000005,AAPL
2010-04-20,269.04900000000004,AAPL
2010-04-19,271.777,AAPL
2010-04-16,272.14000000000004,AAPL
2010-04-15,273.812,AAPL
2010-04-14,270.259,AAPL
2010-04-13,266.673,AAPL
2010-04-12,266.519,AAPL
2010-04-09,265.969,AAPL
2010-04-08,263.945,AAPL
2010-04-07,264.66,AAPL
2010-04-06,263.494,AAPL
2010-04-05,262.33900000000006,AAPL
2010-04-01,259.567,AAPL
2010-03-31,258.5,AAPL
2010-03-30,259.4295,AAPL
2010-03-29,255.62900000000002,AAPL
2010-03-26,253.99000000000004,AAPL
2010-03-25,249.31500000000003,AAPL
2010-03-24,252.30700000000002,AAPL
2010-03-23,251.19600000000003,AAPL
2010-03-22,247.22500000000002,AAPL
2010-03-19,244.47489000000002,AAPL
2010-03-18,247.11500000000004,AAPL
2010-03-17,246.53200000000004,AAPL
2010-03-16,246.895,AAPL
2010-03-15,246.22400000000002,AAPL
2010-03-12,249.26000000000002,AAPL
2010-03-11,248.05,AAPL
2010-03-10,247.324,AAPL
2010-03-09,245.32200000000003,AAPL
2010-03-08,240.98800000000003,AAPL
2010-03-05,240.845,AAPL
2010-03-04,231.78100000000003,AAPL
2010-03-03,230.26300000000003,AAPL
2010-03-02,229.735,AAPL
2010-03-01,229.88900000000004,AAPL
2010-02-26,225.08200000000002,AAPL
2010-02-25,222.20000000000002,AAPL
2010-02-24,220.72160000000002,AAPL
2010-02-23,216.7649,AAPL
2010-02-22,220.4576,AAPL
2010-02-19,221.83700000000002,AAPL
2010-02-18,223.22080000000003,AAPL
2010-02-17,222.80500000000004,AAPL
2010-02-16,223.74000000000004,AAPL
2010-02-12,220.418,AAPL
2010-02-11,218.537,AAPL
2010-02-10,214.62760000000003,AAPL
2010-02-09,215.80900000000003,AAPL
2010-02-08,213.532,AAPL
2010-02-05,215.00600000000003,AAPL
2010-02-04,211.25500000000002,AAPL
2010-02-03,219.15300000000002,AAPL
2010-02-02,215.44600000000003,AAPL
2010-02-01,214.203,AAPL
2010-01-29,211.26930000000002,AAPL
2010-01-28,219.21900000000002,AAPL
2010-01-27,228.6724,AAPL
2010-01-26,226.53400000000002,AAPL
2010-01-25,223.3825,AAPL
2010-01-22,217.525,AAPL
2010-01-21,228.87920000000003,AAPL
2010-01-20,232.8975,AAPL
2010-01-19,236.544,AAPL
2010-01-15,226.52300000000002,AAPL
2010-01-14,230.37300000000002,AAPL
2010-01-13,231.71500000000003,AAPL
2010-01-12,228.49200000000002,AAPL
2010-01-11,231.12100000000004,AAPL
2010-01-08,233.178,AAPL
2010-01-07,231.63800000000003,AAPL
2010-01-06,232.067,AAPL
2010-01-05,235.818,AAPL
2010-01-04,235.411,AAPL
2009-12-31,231.8052,AAPL
2009-12-30,232.804,AAPL
2009-12-29,230.01000000000002,AAPL
2009-12-28,232.77100000000004,AAPL
2009-12-24,229.94400000000002,AAPL
2009-12-23,222.31,AAPL
2009-12-22,220.39600000000004,AAPL
2009-12-21,218.053,AAPL
2009-12-18,214.973,AAPL
2009-12-17,211.04600000000002,AAPL
2009-12-16,214.53300000000002,AAPL
2009-12-15,213.58700000000002,AAPL
2009-12-14,216.678,AAPL
2009-12-11,214.137,AAPL
2009-12-10,216.07300000000004,AAPL
2009-12-09,217.58000000000004,AAPL
2009-12-08,208.85700000000003,AAPL
2009-12-07,207.845,AAPL
2009-12-04,212.65200000000002,AAPL
2009-12-03,216.12800000000001,AAPL
2009-12-02,215.853,AAPL
2009-12-01,216.66700000000003,AAPL
2009-11-30,219.901,AAPL
2009-11-27,220.64900000000003,AAPL
2009-11-25,224.609,AAPL
2009-11-24,224.88400000000001,AAPL
2009-11-23,226.46800000000002,AAPL
2009-11-20,219.912,AAPL
2009-11-19,220.561,AAPL
2009-11-18,226.55600000000004,AAPL
2009-11-17,227.70000000000002,AAPL
2009-11-16,227.293,AAPL
2009-11-13,224.895,AAPL
2009-11-12,222.18900000000002,AAPL
2009-11-11,223.57500000000002,AAPL
2009-11-10,223.27800000000002,AAPL
2009-11-09,221.60600000000002,AAPL
2009-11-06,213.77400000000003,AAPL
2009-11-05,213.43311000000003,AAPL
2009-11-04,209.89100000000002,AAPL
2009-11-03,207.62500000000003,AAPL
2009-11-02,208.241,AAPL
2009-10-30,207.35000000000002,AAPL
2009-10-29,215.985,AAPL
2009-10-28,211.64000000000001,AAPL
2009-10-27,217.10700000000003,AAPL
2009-10-26,222.728,AAPL
2009-10-23,224.334,AAPL
2009-10-22,225.72,AAPL
2009-10-21,225.412,AAPL
2009-10-20,218.636,AAPL
2009-10-19,208.84600000000003,AAPL
2009-10-16,206.85500000000002,AAPL
2009-10-15,209.616,AAPL
2009-10-14,210.419,AAPL
2009-10-13,209.02200000000002,AAPL
2009-10-12,209.89100000000002,AAPL
2009-10-09,209.51700000000002,AAPL
2009-10-08,208.19700000000003,AAPL
2009-10-07,209.275,AAPL
2009-10-06,209.011,AAPL
2009-10-05,204.62640000000002,AAPL
2009-10-02,203.39000000000001,AAPL
2009-10-01,198.94589000000002,AAPL
2009-09-30,203.88500000000002,AAPL
2009-09-29,203.918,AAPL
2009-09-28,204.76709000000002,AAPL
2009-09-25,200.60700000000003,AAPL
2009-09-24,202.202,AAPL
2009-09-23,204.05,AAPL
2009-09-22,202.928,AAPL
2009-09-21,202.42200000000003,AAPL
2009-09-18,203.52200000000002,AAPL
2009-09-17,203.00500000000002,AAPL
2009-09-16,200.05700000000002,AAPL
2009-09-15,192.67600000000002,AAPL
2009-09-14,191.092,AAPL
2009-09-11,189.376,AAPL
2009-09-10,189.81600000000003,AAPL
2009-09-09,188.254,AAPL
2009-09-08,190.223,AAPL
2009-09-04,187.341,AAPL
2009-09-03,183.20500000000004,AAPL
2009-09-02,181.69800000000004,AAPL
2009-09-01,181.82780000000002,AAPL
2009-08-31,185.03100000000003,AAPL
2009-08-28,187.05500000000004,AAPL
2009-08-27,186.395,AAPL
2009-08-26,184.151,AAPL
2009-08-25,186.34000000000003,AAPL
2009-08-24,185.966,AAPL
2009-08-21,186.14200000000002,AAPL
2009-08-20,182.96300000000002,AAPL
2009-08-19,181.06,AAPL
2009-08-18,180.4,AAPL
2009-08-17,175.549,AAPL
2009-08-14,183.45800000000003,AAPL
2009-08-13,185.262,AAPL
2009-08-12,181.841,AAPL
2009-08-11,179.11300000000003,AAPL
2009-08-10,181.192,AAPL
2009-08-07,182.061,AAPL
2009-08-06,180.30100000000002,AAPL
2009-08-05,181.62100000000004,AAPL
2009-08-04,182.10500000000002,AAPL
2009-08-03,183.07300000000004,AAPL
2009-07-31,179.729,AAPL
2009-07-30,179.06900000000002,AAPL
2009-07-29,176.03300000000002,AAPL
2009-07-28,176.0,AAPL
2009-07-27,176.11,AAPL
2009-07-24,175.9846,AAPL
2009-07-23,173.602,AAPL
2009-07-22,172.41400000000002,AAPL
2009-07-21,166.661,AAPL
2009-07-20,168.1999,AAPL
2009-07-17,166.925,AAPL
2009-07-16,162.27200000000002,AAPL
2009-07-15,161.568,AAPL
2009-07-14,156.497,AAPL
2009-07-13,156.574,AAPL
2009-07-10,152.372,AAPL
2009-07-09,149.99600000000004,AAPL
2009-07-08,150.942,AAPL
2009-07-07,148.94000000000003,AAPL
2009-07-06,152.47100000000003,AAPL
2009-07-02,154.02200000000002,AAPL
2009-07-01,157.11300000000003,AAPL
2009-06-30,156.67300000000003,AAPL
2009-06-29,156.167,AAPL
2009-06-26,156.684,AAPL
2009-06-25,153.84600000000003,AAPL
2009-06-24,149.842,AAPL
2009-06-23,147.411,AAPL
2009-06-22,151.10700000000003,AAPL
2009-06-19,153.428,AAPL
2009-06-18,149.46800000000002,AAPL
2009-06-17,149.13800000000003,AAPL
2009-06-16,149.985,AAPL
2009-06-15,149.699,AAPL
2009-06-12,150.667,AAPL
2009-06-11,153.945,AAPL
2009-06-10,154.275,AAPL
2009-06-09,156.99200000000002,AAPL
2009-06-08,158.235,AAPL
2009-06-05,159.137,AAPL
2009-06-04,158.11400000000003,AAPL
2009-06-03,155.045,AAPL
2009-06-02,153.43900000000002,AAPL
2009-06-01,153.285,AAPL
2009-05-29,149.39100000000002,AAPL
2009-05-28,148.577,AAPL
2009-05-27,146.35500000000002,AAPL
2009-05-26,143.858,AAPL
2009-05-22,134.75,AAPL
2009-05-21,136.598,AAPL
2009-05-20,138.45700000000002,AAPL
2009-05-19,140.19500000000002,AAPL
2009-05-18,139.31500000000003,AAPL
2009-05-15,134.662,AAPL
2009-05-14,135.245,AAPL
2009-05-13,131.439,AAPL
2009-05-12,136.86200000000002,AAPL
2009-05-11,142.52700000000002,AAPL
2009-05-08,142.109,AAPL
2009-05-07,141.966,AAPL
2009-05-06,145.75,AAPL
2009-05-05,145.98100000000002,AAPL
2009-05-04,145.27700000000002,AAPL
2009-05-01,139.964,AAPL
2009-04-30,138.413,AAPL
2009-04-29,137.65400000000002,AAPL
2009-04-28,136.2922,AAPL
2009-04-27,137.203,AAPL
2009-04-24,136.29000000000002,AAPL
2009-04-23,137.94000000000003,AAPL
